"chemical" "ProteinID"
"CIDm00000753" "b1338"
"CIDm00000753" "b1341"
"CIDm00000753" "b1343"
"CIDm00000753" "b1374"
"CIDm00000753" "b1376"
"CIDm00000753" "b1378"
"CIDm00000753" "b1380"
"CIDm00000753" "b1385"
"CIDm00000753" "b1386"
"CIDm00000753" "b1387"
"CIDm00000753" "b1388"
"CIDm00000753" "b1390"
"CIDm00000753" "b1392"
"CIDm00000753" "b1393"
"CIDm00000753" "b1394"
"CIDm00000753" "b1395"
"CIDm00000753" "b1396"
"CIDm00000753" "b1397"
"CIDm00000753" "b1398"
"CIDm00000753" "b1400"
"CIDm00000753" "b1408"
"CIDm00000753" "b1410"
"CIDm00000753" "b1411"
"CIDm00000753" "b1412"
"CIDm00000753" "b1413"
"CIDm00000753" "b1415"
"CIDm00000753" "b1421"
"CIDm00000753" "b1427"
"CIDm00000753" "b1430"
"CIDm00000753" "b1438"
"CIDm00000753" "b1439"
"CIDm00000753" "b1444"
"CIDm00000753" "b1448"
"CIDm00000753" "b1449"
"CIDm00000753" "b1454"
"CIDm00000753" "b1462"
"CIDm00000753" "b1463"
"CIDm00000753" "b1464"
"CIDm00000753" "b1467"
"CIDm00000753" "b1468"
"CIDm00000753" "b1474"
"CIDm00000753" "b1478"
"CIDm00000753" "b1479"
"CIDm00000753" "b1482"
"CIDm00000753" "b1489"
"CIDm00000753" "b1490"
"CIDm00000753" "b1493"
"CIDm00000753" "b1494"
"CIDm00000753" "b1497"
"CIDm00000753" "b1498"
"CIDm00000753" "b1501"
"CIDm00000753" "b1511"
"CIDm00000753" "b1512"
"CIDm00000753" "b1516"
"CIDm00000753" "b1517"
"CIDm00000753" "b1518"
"CIDm00000753" "b1522"
"CIDm00000753" "b1524"
"CIDm00000753" "b1525"
"CIDm00000753" "b1530"
"CIDm00000753" "b1535"
"CIDm00000753" "b1538"
"CIDm00000753" "b1539"
"CIDm00000753" "b1545"
"CIDm00000753" "b1552"
"CIDm00000753" "b1557"
"CIDm00000753" "b1558"
"CIDm00000753" "b1563"
"CIDm00000753" "b1580"
"CIDm00000753" "b1581"
"CIDm00000753" "b1584"
"CIDm00000753" "b1587"
"CIDm00000753" "b1588"
"CIDm00000753" "b1591"
"CIDm00000753" "b1593"
"CIDm00000753" "b1594"
"CIDm00000753" "b1602"
"CIDm00000753" "b1603"
"CIDm00000753" "b1606"
"CIDm00000753" "b1611"
"CIDm00000753" "b1613"
"CIDm00000753" "b1617"
"CIDm00000753" "b1618"
"CIDm00000753" "b1622"
"CIDm00000753" "b1623"
"CIDm00000753" "b1624"
"CIDm00000753" "b1633"
"CIDm00000753" "b1635"
"CIDm00000753" "b1636"
"CIDm00000753" "b1637"
"CIDm00000753" "b1640"
"CIDm00000753" "b1642"
"CIDm00000753" "b1646"
"CIDm00000753" "b1650"
"CIDm00000753" "b1651"
"CIDm00000753" "b1652"
"CIDm00000753" "b1655"
"CIDm00000753" "b1656"
"CIDm00000753" "b1658"
"CIDm00000753" "b1676"
"CIDm00000753" "b1678"
"CIDm00000753" "b1682"
"CIDm00000753" "b1686"
"CIDm00000753" "b1687"
"CIDm00000753" "b1692"
"CIDm00000753" "b1693"
"CIDm00000753" "b1695"
"CIDm00000753" "b1699"
"CIDm00000753" "b1701"
"CIDm00000753" "b1704"
"CIDm00000753" "b1707"
"CIDm00000753" "b1708"
"CIDm00000753" "b1710"
"CIDm00000753" "b1713"
"CIDm00000753" "b1719"
"CIDm00000753" "b1723"
"CIDm00000753" "b1727"
"CIDm00000753" "b1732"
"CIDm00000753" "b1737"
"CIDm00000753" "b1739"
"CIDm00000753" "b1740"
"CIDm00000753" "b1741"
"CIDm00000753" "b1742"
"CIDm00000753" "b1746"
"CIDm00000753" "b1748"
"CIDm00000753" "b1749"
"CIDm00000753" "b1757"
"CIDm00000753" "b1758"
"CIDm00000753" "b1759"
"CIDm00000753" "b1761"
"CIDm00000753" "b1765"
"CIDm00000753" "b1767"
"CIDm00000753" "b1768"
"CIDm00000753" "b1771"
"CIDm00000753" "b1772"
"CIDm00000753" "b1773"
"CIDm00000753" "b1774"
"CIDm00000753" "b1776"
"CIDm00000753" "b1780"
"CIDm00000753" "b1781"
"CIDm00000753" "b1785"
"CIDm00000753" "b1786"
"CIDm00000753" "b1787"
"CIDm00000753" "b1794"
"CIDm00000753" "b1800"
"CIDm00000753" "b1801"
"CIDm00000753" "b1803"
"CIDm00000753" "b1804"
"CIDm00000753" "b1805"
"CIDm00000753" "b1808"
"CIDm00000753" "b1809"
"CIDm00000753" "b1812"
"CIDm00000753" "b1813"
"CIDm00000753" "b1816"
"CIDm00000753" "b1822"
"CIDm00000753" "b1823"
"CIDm00000753" "b1829"
"CIDm00000753" "b1835"
"CIDm00000753" "b1838"
"CIDm00000753" "b1841"
"CIDm00000753" "b1843"
"CIDm00000753" "b1844"
"CIDm00000753" "b1845"
"CIDm00000753" "b1849"
"CIDm00000753" "b1852"
"CIDm00000753" "b1854"
"CIDm00000753" "b1856"
"CIDm00000753" "b1861"
"CIDm00000753" "b1863"
"CIDm00000753" "b1865"
"CIDm00000753" "b1867"
"CIDm00000753" "b1870"
"CIDm00000753" "b1871"
"CIDm00000753" "b1872"
"CIDm00000753" "b1876"
"CIDm00000753" "b1882"
"CIDm00000753" "b1884"
"CIDm00000753" "b1885"
"CIDm00000753" "b1886"
"CIDm00000753" "b1887"
"CIDm00000753" "b1895"
"CIDm00000753" "b1897"
"CIDm00000753" "b1902"
"CIDm00000753" "b1905"
"CIDm00000753" "b1912"
"CIDm00000753" "b1913"
"CIDm00000753" "b1914"
"CIDm00000753" "b1916"
"CIDm00000753" "b1920"
"CIDm00000753" "b1927"
"CIDm00000753" "b1932"
"CIDm00000753" "b1951"
"CIDm00000753" "b1956"
"CIDm00000753" "b1961"
"CIDm00000753" "b1967"
"CIDm00000753" "b1968"
"CIDm00000753" "b1969"
"CIDm00000753" "b1970"
"CIDm00000753" "b1971"
"CIDm00000753" "b1982"
"CIDm00000753" "b1987"
"CIDm00000753" "b1990"
"CIDm00000753" "b2004"
"CIDm00000753" "b2011"
"CIDm00000753" "b2017"
"CIDm00000753" "b2019"
"CIDm00000753" "b2020"
"CIDm00000753" "b2021"
"CIDm00000753" "b2022"
"CIDm00000753" "b2023"
"CIDm00000753" "b2024"
"CIDm00000753" "b2025"
"CIDm00000753" "b2028"
"CIDm00000753" "b2029"
"CIDm00000753" "b2032"
"CIDm00000753" "b2033"
"CIDm00000753" "b2036"
"CIDm00000753" "b2038"
"CIDm00000753" "b2039"
"CIDm00000753" "b2044"
"CIDm00000753" "b2048"
"CIDm00000753" "b2049"
"CIDm00000753" "b2050"
"CIDm00000753" "b2051"
"CIDm00000753" "b2054"
"CIDm00000753" "b2055"
"CIDm00000753" "b2057"
"CIDm00000753" "b2058"
"CIDm00000753" "b2059"
"CIDm00000753" "b2061"
"CIDm00000753" "b2063"
"CIDm00000753" "b2067"
"CIDm00000753" "b2068"
"CIDm00000753" "b2069"
"CIDm00000753" "b2078"
"CIDm00000753" "b2091"
"CIDm00000753" "b2094"
"CIDm00000753" "b2096"
"CIDm00000753" "b2097"
"CIDm00000753" "b2099"
"CIDm00000753" "b2100"
"CIDm00000753" "b2101"
"CIDm00000753" "b2102"
"CIDm00000753" "b2103"
"CIDm00000753" "b2110"
"CIDm00000753" "b2114"
"CIDm00000753" "b2125"
"CIDm00000753" "b2132"
"CIDm00000753" "b2133"
"CIDm00000753" "b2137"
"CIDm00000753" "b2143"
"CIDm00000753" "b2147"
"CIDm00000753" "b2150"
"CIDm00000753" "b2154"
"CIDm00000753" "b2160"
"CIDm00000753" "b2162"
"CIDm00000753" "b2166"
"CIDm00000753" "b2168"
"CIDm00000753" "b2169"
"CIDm00000753" "b2175"
"CIDm00000753" "b2177"
"CIDm00000753" "b2193"
"CIDm00000753" "b2195"
"CIDm00000753" "b2206"
"CIDm00000753" "b2212"
"CIDm00000753" "b2213"
"CIDm00000753" "b2217"
"CIDm00000753" "b2218"
"CIDm00000753" "b2219"
"CIDm00000753" "b2220"
"CIDm00000753" "b2221"
"CIDm00000753" "b2222"
"CIDm00000753" "b2224"
"CIDm00000753" "b2231"
"CIDm00000753" "b2234"
"CIDm00000753" "b2235"
"CIDm00000753" "b2236"
"CIDm00000753" "b2239"
"CIDm00000753" "b2245"
"CIDm00000753" "b2247"
"CIDm00000753" "b2251"
"CIDm00000753" "b2253"
"CIDm00000753" "b2254"
"CIDm00000753" "b2255"
"CIDm00000753" "b2256"
"CIDm00000753" "b2260"
"CIDm00000753" "b2262"
"CIDm00000753" "b2263"
"CIDm00000753" "b2264"
"CIDm00000753" "b2265"
"CIDm00000753" "b2268"
"CIDm00000753" "b2270"
"CIDm00000753" "b2271"
"CIDm00000753" "b2290"
"CIDm00000753" "b2291"
"CIDm00000753" "b2293"
"CIDm00000753" "b2294"
"CIDm00000753" "b2296"
"CIDm00000753" "b2299"
"CIDm00000753" "b2300"
"CIDm00000753" "b2301"
"CIDm00000753" "b2302"
"CIDm00000753" "b2309"
"CIDm00000753" "b2310"
"CIDm00000753" "b2315"
"CIDm00000753" "b2319"
"CIDm00000753" "b2320"
"CIDm00000753" "b2323"
"CIDm00000753" "b2324"
"CIDm00000753" "b2329"
"CIDm00000753" "b2336"
"CIDm00000753" "b2340"
"CIDm00000753" "b2342"
"CIDm00000753" "b2351"
"CIDm00000753" "b2361"
"CIDm00000753" "b2366"
"CIDm00000753" "b2369"
"CIDm00000753" "b2370"
"CIDm00000753" "b2371"
"CIDm00000753" "b2373"
"CIDm00000753" "b2374"
"CIDm00000753" "b2379"
"CIDm00000753" "b2381"
"CIDm00000753" "b2383"
"CIDm00000753" "b2384"
"CIDm00000753" "b2385"
"CIDm00000753" "b2400"
"CIDm00000753" "b2407"
"CIDm00000753" "b2411"
"CIDm00000753" "b2415"
"CIDm00000753" "b2417"
"CIDm00000753" "b2418"
"CIDm00000753" "b2421"
"CIDm00000753" "b2426"
"CIDm00000753" "b2430"
"CIDm00000753" "b2431"
"CIDm00000753" "b2434"
"CIDm00000753" "b2435"
"CIDm00000753" "b2436"
"CIDm00000753" "b2438"
"CIDm00000753" "b2439"
"CIDm00000753" "b2440"
"CIDm00000753" "b2441"
"CIDm00000753" "b2453"
"CIDm00000753" "b2455"
"CIDm00000753" "b2457"
"CIDm00000753" "b2458"
"CIDm00000753" "b2462"
"CIDm00000753" "b2463"
"CIDm00000753" "b2464"
"CIDm00000753" "b2465"
"CIDm00000753" "b2469"
"CIDm00000753" "b2472"
"CIDm00000753" "b2476"
"CIDm00000753" "b2477"
"CIDm00000753" "b2478"
"CIDm00000753" "b2480"
"CIDm00000753" "b2496"
"CIDm00000753" "b2498"
"CIDm00000753" "b2499"
"CIDm00000753" "b2500"
"CIDm00000753" "b2502"
"CIDm00000753" "b2503"
"CIDm00000753" "b2507"
"CIDm00000753" "b2508"
"CIDm00000753" "b2514"
"CIDm00000753" "b2518"
"CIDm00000753" "b2521"
"CIDm00000753" "b2523"
"CIDm00000753" "b2525"
"CIDm00000753" "b2526"
"CIDm00000753" "b2529"
"CIDm00000753" "b2530"
"CIDm00000753" "b2532"
"CIDm00000753" "b2533"
"CIDm00000753" "b2534"
"CIDm00000753" "b2535"
"CIDm00000753" "b2540"
"CIDm00000753" "b2542"
"CIDm00000753" "b2544"
"CIDm00000753" "b2545"
"CIDm00000753" "b2550"
"CIDm00000753" "b2551"
"CIDm00000753" "b2552"
"CIDm00000753" "b2553"
"CIDm00000753" "b2554"
"CIDm00000753" "b2557"
"CIDm00000753" "b2559"
"CIDm00000753" "b2560"
"CIDm00000753" "b2563"
"CIDm00000753" "b2565"
"CIDm00000753" "b2566"
"CIDm00000753" "b2568"
"CIDm00000753" "b2576"
"CIDm00000753" "b2580"
"CIDm00000753" "b2581"
"CIDm00000753" "b2582"
"CIDm00000753" "b2584"
"CIDm00000753" "b2593"
"CIDm00000753" "b2595"
"CIDm00000753" "b2599"
"CIDm00000753" "b2600"
"CIDm00000753" "b2601"
"CIDm00000753" "b2604"
"CIDm00000753" "b2607"
"CIDm00000753" "b2608"
"CIDm00000753" "b2609"
"CIDm00000753" "b2615"
"CIDm00000753" "b2645"
"CIDm00000753" "b2659"
"CIDm00000753" "b2661"
"CIDm00000753" "b2668"
"CIDm00000753" "b2673"
"CIDm00000753" "b2675"
"CIDm00000753" "b2676"
"CIDm00000753" "b2684"
"CIDm00000753" "b2687"
"CIDm00000753" "b2690"
"CIDm00000753" "b2699"
"CIDm00000753" "b2701"
"CIDm00000753" "b2705"
"CIDm00000753" "b2708"
"CIDm00000753" "b2712"
"CIDm00000753" "b2714"
"CIDm00000753" "b2716"
"CIDm00000753" "b2727"
"CIDm00000753" "b2728"
"CIDm00000753" "b2730"
"CIDm00000753" "b2734"
"CIDm00000753" "b2736"
"CIDm00000753" "b2739"
"CIDm00000753" "b2741"
"CIDm00000753" "b2742"
"CIDm00000753" "b2743"
"CIDm00000753" "b2744"
"CIDm00000753" "b2745"
"CIDm00000753" "b2746"
"CIDm00000753" "b2750"
"CIDm00000753" "b2753"
"CIDm00000753" "b2756"
"CIDm00000753" "b2764"
"CIDm00000753" "b2765"
"CIDm00000753" "b2766"
"CIDm00000753" "b2774"
"CIDm00000753" "b2776"
"CIDm00000753" "b2778"
"CIDm00000753" "b2779"
"CIDm00000753" "b2781"
"CIDm00000753" "b2785"
"CIDm00000753" "b2786"
"CIDm00000753" "b2787"
"CIDm00000753" "b2788"
"CIDm00000753" "b2790"
"CIDm00000753" "b2794"
"CIDm00000753" "b2795"
"CIDm00000753" "b2798"
"CIDm00000753" "b2799"
"CIDm00000753" "b2803"
"CIDm00000753" "b2806"
"CIDm00000753" "b2810"
"CIDm00000753" "b2817"
"CIDm00000753" "b2818"
"CIDm00000753" "b2826"
"CIDm00000753" "b2827"
"CIDm00000753" "b2830"
"CIDm00000753" "b2834"
"CIDm00000753" "b2836"
"CIDm00000753" "b2838"
"CIDm00000753" "b2842"
"CIDm00000753" "b2844"
"CIDm00000753" "b2851"
"CIDm00000753" "b2852"
"CIDm00000753" "b2865"
"CIDm00000753" "b2869"
"CIDm00000753" "b2870"
"CIDm00000753" "b2872"
"CIDm00000753" "b2873"
"CIDm00000753" "b2874"
"CIDm00000753" "b2875"
"CIDm00000753" "b2877"
"CIDm00000753" "b2879"
"CIDm00000753" "b2883"
"CIDm00000753" "b2889"
"CIDm00000753" "b2893"
"CIDm00000753" "b2895"
"CIDm00000753" "b2901"
"CIDm00000753" "b2902"
"CIDm00000753" "b2904"
"CIDm00000753" "b2905"
"CIDm00000753" "b2906"
"CIDm00000753" "b2908"
"CIDm00000753" "b2913"
"CIDm00000753" "b2918"
"CIDm00000753" "b2925"
"CIDm00000753" "b2926"
"CIDm00000753" "b2927"
"CIDm00000753" "b2928"
"CIDm00000753" "b2929"
"CIDm00000753" "b2930"
"CIDm00000753" "b2934"
"CIDm00000753" "b2935"
"CIDm00000753" "b2936"
"CIDm00000753" "b2937"
"CIDm00000753" "b2942"
"CIDm00000753" "b2954"
"CIDm00000753" "b2957"
"CIDm00000753" "b2960"
"CIDm00000753" "b2961"
"CIDm00000753" "b2963"
"CIDm00000753" "b2977"
"CIDm00000753" "b2979"
"CIDm00000753" "b2989"
"CIDm00000753" "b2990"
"CIDm00000753" "b2997"
"CIDm00000753" "b3001"
"CIDm00000753" "b3003"
"CIDm00000753" "b3008"
"CIDm00000753" "b3012"
"CIDm00000753" "b3017"
"CIDm00000753" "b3019"
"CIDm00000753" "b3020"
"CIDm00000753" "b3021"
"CIDm00000753" "b3022"
"CIDm00000753" "b3028"
"CIDm00000753" "b3029"
"CIDm00000753" "b3030"
"CIDm00000753" "b3041"
"CIDm00000753" "b3064"
"CIDm00000753" "b3067"
"CIDm00000753" "b3071"
"CIDm00000753" "b3072"
"CIDm00000753" "b3073"
"CIDm00000753" "b3074"
"CIDm00000753" "b3076"
"CIDm00000753" "b3080"
"CIDm00000753" "b3081"
"CIDm00000753" "b3085"
"CIDm00000753" "b3087"
"CIDm00000753" "b3096"
"CIDm00000753" "b3102"
"CIDm00000753" "b3113"
"CIDm00000753" "b3114"
"CIDm00000753" "b3115"
"CIDm00000753" "b3125"
"CIDm00000753" "b3136"
"CIDm00000753" "b3137"
"CIDm00000753" "b3141"
"CIDm00000753" "b3152"
"CIDm00000753" "b3153"
"CIDm00000753" "b3160"
"CIDm00000753" "b3162"
"CIDm00000753" "b3164"
"CIDm00000753" "b3166"
"CIDm00000753" "b3168"
"CIDm00000753" "b3172"
"CIDm00000753" "b3176"
"CIDm00000753" "b3180"
"CIDm00000753" "b3182"
"CIDm00000753" "b3187"
"CIDm00000753" "b3189"
"CIDm00000753" "b3197"
"CIDm00000753" "b3198"
"CIDm00000753" "b3201"
"CIDm00000753" "b3204"
"CIDm00000753" "b3206"
"CIDm00000753" "b3208"
"CIDm00000753" "b3210"
"CIDm00000753" "b3222"
"CIDm00000753" "b3225"
"CIDm00000753" "b3229"
"CIDm00000753" "b3234"
"CIDm00000753" "b3235"
"CIDm00000753" "b3236"
"CIDm00000753" "b3237"
"CIDm00000753" "b3244"
"CIDm00000753" "b3251"
"CIDm00000753" "b3253"
"CIDm00000753" "b3255"
"CIDm00000753" "b3256"
"CIDm00000753" "b3259"
"CIDm00000753" "b3265"
"CIDm00000753" "b3279"
"CIDm00000753" "b3281"
"CIDm00000753" "b3287"
"CIDm00000753" "b3288"
"CIDm00000753" "b3289"
"CIDm00000753" "b3328"
"CIDm00000753" "b3329"
"CIDm00000753" "b3330"
"CIDm00000753" "b3336"
"CIDm00000753" "b3338"
"CIDm00000753" "b3339"
"CIDm00000753" "b3347"
"CIDm00000753" "b3349"
"CIDm00000753" "b3351"
"CIDm00000753" "b3354"
"CIDm00000753" "b3357"
"CIDm00000753" "b3359"
"CIDm00000753" "b3363"
"CIDm00000753" "b3366"
"CIDm00000753" "b3368"
"CIDm00000753" "b3371"
"CIDm00000753" "b3374"
"CIDm00000753" "b3375"
"CIDm00000753" "b3379"
"CIDm00000753" "b3380"
"CIDm00000753" "b3381"
"CIDm00000753" "b3384"
"CIDm00000753" "b3385"
"CIDm00000753" "b3386"
"CIDm00000753" "b3387"
"CIDm00000753" "b3390"
"CIDm00000753" "b3391"
"CIDm00000753" "b3396"
"CIDm00000753" "b3397"
"CIDm00000753" "b3399"
"CIDm00000753" "b3401"
"CIDm00000753" "b3403"
"CIDm00000753" "b3409"
"CIDm00000753" "b3416"
"CIDm00000753" "b3417"
"CIDm00000753" "b3418"
"CIDm00000753" "b3421"
"CIDm00000753" "b3424"
"CIDm00000753" "b3425"
"CIDm00000753" "b3428"
"CIDm00000753" "b3429"
"CIDm00000753" "b3431"
"CIDm00000753" "b3432"
"CIDm00000753" "b3433"
"CIDm00000753" "b3440"
"CIDm00000753" "b3441"
"CIDm00000753" "b3442"
"CIDm00000753" "b3447"
"CIDm00000753" "b3453"
"CIDm00000753" "b3458"
"CIDm00000753" "b3460"
"CIDm00000753" "b3461"
"CIDm00000753" "b3464"
"CIDm00000753" "b3469"
"CIDm00000753" "b3475"
"CIDm00000753" "b3476"
"CIDm00000753" "b3481"
"CIDm00000753" "b3495"
"CIDm00000753" "b3498"
"CIDm00000753" "b3499"
"CIDm00000753" "b3500"
"CIDm00000753" "b3507"
"CIDm00000753" "b3513"
"CIDm00000753" "b3517"
"CIDm00000753" "b3518"
"CIDm00000753" "b3526"
"CIDm00000753" "b3527"
"CIDm00000753" "b3529"
"CIDm00000753" "b3530"
"CIDm00000753" "b3531"
"CIDm00000753" "b3550"
"CIDm00000753" "b3551"
"CIDm00000753" "b3552"
"CIDm00000753" "b3553"
"CIDm00000753" "b3556"
"CIDm00000753" "b3560"
"CIDm00000753" "b3564"
"CIDm00000753" "b3571"
"CIDm00000753" "b3572"
"CIDm00000753" "b3575"
"CIDm00000753" "b3579"
"CIDm00000753" "b3580"
"CIDm00000753" "b3581"
"CIDm00000753" "b3588"
"CIDm00000753" "b3589"
"CIDm00000753" "b3592"
"CIDm00000753" "b3601"
"CIDm00000753" "b3607"
"CIDm00000753" "b3608"
"CIDm00000753" "b3610"
"CIDm00000753" "b3611"
"CIDm00000753" "b3613"
"CIDm00000753" "b3615"
"CIDm00000753" "b3616"
"CIDm00000753" "b3619"
"CIDm00000753" "b3628"
"CIDm00000753" "b3633"
"CIDm00000753" "b3634"
"CIDm00000753" "b3635"
"CIDm00000753" "b3639"
"CIDm00000753" "b3640"
"CIDm00000753" "b3642"
"CIDm00000753" "b3643"
"CIDm00000753" "b3647"
"CIDm00000753" "b3648"
"CIDm00000753" "b3651"
"CIDm00000753" "b3656"
"CIDm00000753" "b3661"
"CIDm00000753" "b3668"
"CIDm00000753" "b3669"
"CIDm00000753" "b3671"
"CIDm00000753" "b3674"
"CIDm00000753" "b3678"
"CIDm00000753" "b3684"
"CIDm00000753" "b3686"
"CIDm00000753" "b3687"
"CIDm00000753" "b3690"
"CIDm00000753" "b3693"
"CIDm00000753" "b3699"
"CIDm00000753" "b3701"
"CIDm00000753" "b3702"
"CIDm00000753" "b3712"
"CIDm00000753" "b3715"
"CIDm00000753" "b3718"
"CIDm00000753" "b3719"
"CIDm00000753" "b3721"
"CIDm00000753" "b3723"
"CIDm00000753" "b3728"
"CIDm00000753" "b3729"
"CIDm00000753" "b3731"
"CIDm00000753" "b3732"
"CIDm00000753" "b3733"
"CIDm00000753" "b3734"
"CIDm00000753" "b3737"
"CIDm00000753" "b3742"
"CIDm00000753" "b3743"
"CIDm00000753" "b3748"
"CIDm00000753" "b3751"
"CIDm00000753" "b3752"
"CIDm00000753" "b3753"
"CIDm00000753" "b3770"
"CIDm00000753" "b3775"
"CIDm00000753" "b3779"
"CIDm00000753" "b3780"
"CIDm00000753" "b3781"
"CIDm00000753" "b3786"
"CIDm00000753" "b3789"
"CIDm00000753" "b3790"
"CIDm00000753" "b3791"
"CIDm00000753" "b3800"
"CIDm00000753" "b3801"
"CIDm00000753" "b3804"
"CIDm00000753" "b3809"
"CIDm00000753" "b3812"
"CIDm00000753" "b3813"
"CIDm00000753" "b3820"
"CIDm00000753" "b3825"
"CIDm00000753" "b3826"
"CIDm00000753" "b3831"
"CIDm00000753" "b3842"
"CIDm00000753" "b3843"
"CIDm00000753" "b3844"
"CIDm00000753" "b3845"
"CIDm00000753" "b3847"
"CIDm00000753" "b3860"
"CIDm00000753" "b3863"
"CIDm00000753" "b3868"
"CIDm00000753" "b3870"
"CIDm00000753" "b3872"
"CIDm00000753" "b3878"
"CIDm00000753" "b3879"
"CIDm00000753" "b3881"
"CIDm00000753" "b3882"
"CIDm00000753" "b3885"
"CIDm00000753" "b3894"
"CIDm00000753" "b3897"
"CIDm00000753" "b3898"
"CIDm00000753" "b3900"
"CIDm00000753" "b3902"
"CIDm00000753" "b3904"
"CIDm00000753" "b3908"
"CIDm00000753" "b3916"
"CIDm00000753" "b3919"
"CIDm00000753" "b3923"
"CIDm00000753" "b3924"
"CIDm00000753" "b3925"
"CIDm00000753" "b3926"
"CIDm00000753" "b3927"
"CIDm00000753" "b3934"
"CIDm00000753" "b3939"
"CIDm00000753" "b3940"
"CIDm00000753" "b3942"
"CIDm00000753" "b3945"
"CIDm00000753" "b3946"
"CIDm00000753" "b3947"
"CIDm00000753" "b3951"
"CIDm00000753" "b3957"
"CIDm00000753" "b3958"
"CIDm00000753" "b3959"
"CIDm00000753" "b3960"
"CIDm00000753" "b3962"
"CIDm00000753" "b3963"
"CIDm00000753" "b3965"
"CIDm00000753" "b3966"
"CIDm00000753" "b3967"
"CIDm00000753" "b3972"
"CIDm00000753" "b3973"
"CIDm00000753" "b3974"
"CIDm00000753" "b3982"
"CIDm00000753" "b3983"
"CIDm00000753" "b3992"
"CIDm00000753" "b3997"
"CIDm00000753" "b3999"
"CIDm00000753" "b4003"
"CIDm00000753" "b4004"
"CIDm00000753" "b4005"
"CIDm00000753" "b4006"
"CIDm00000753" "b4012"
"CIDm00000753" "b4014"
"CIDm00000753" "b4015"
"CIDm00000753" "b4017"
"CIDm00000753" "b4019"
"CIDm00000753" "b4025"
"CIDm00000753" "b4034"
"CIDm00000753" "b4043"
"CIDm00000753" "b4051"
"CIDm00000753" "b4052"
"CIDm00000753" "b4053"
"CIDm00000753" "b4054"
"CIDm00000753" "b4059"
"CIDm00000753" "b4063"
"CIDm00000753" "b4066"
"CIDm00000753" "b4069"
"CIDm00000753" "b4070"
"CIDm00000753" "b4078"
"CIDm00000753" "b4079"
"CIDm00000753" "b4084"
"CIDm00000753" "b4085"
"CIDm00000753" "b4088"
"CIDm00000753" "b4090"
"CIDm00000753" "b4102"
"CIDm00000753" "b4125"
"CIDm00000753" "b4129"
"CIDm00000753" "b4131"
"CIDm00000753" "b4135"
"CIDm00000753" "b4137"
"CIDm00000753" "b4150"
"CIDm00000753" "b4153"
"CIDm00000753" "b4154"
"CIDm00000753" "b4167"
"CIDm00000753" "b4169"
"CIDm00000753" "b4170"
"CIDm00000753" "b4172"
"CIDm00000753" "b4177"
"CIDm00000753" "b4179"
"CIDm00000753" "b4180"
"CIDm00000753" "b4187"
"CIDm00000753" "b4190"
"CIDm00000753" "b4192"
"CIDm00000753" "b4195"
"CIDm00000753" "b4196"
"CIDm00000753" "b4200"
"CIDm00000753" "b4207"
"CIDm00000753" "b4211"
"CIDm00000753" "b4212"
"CIDm00000753" "b4213"
"CIDm00000753" "b4218"
"CIDm00000753" "b4226"
"CIDm00000753" "b4232"
"CIDm00000753" "b4233"
"CIDm00000753" "b4235"
"CIDm00000753" "b4239"
"CIDm00000753" "b4243"
"CIDm00000753" "b4245"
"CIDm00000753" "b4248"
"CIDm00000753" "b4249"
"CIDm00000753" "b4254"
"CIDm00000753" "b4260"
"CIDm00000753" "b4266"
"CIDm00000753" "b4267"
"CIDm00000753" "b4280"
"CIDm00000753" "b4292"
"CIDm00000753" "b4295"
"CIDm00000753" "b4298"
"CIDm00000753" "b4301"
"CIDm00000753" "b4305"
"CIDm00000753" "b4316"
"CIDm00000753" "b4318"
"CIDm00000753" "b4319"
"CIDm00000753" "b4320"
"CIDm00000753" "b4340"
"CIDm00000753" "b4349"
"CIDm00000753" "b4355"
"CIDm00000753" "b4358"
"CIDm00000753" "b4366"
"CIDm00000753" "b4373"
"CIDm00000753" "b4374"
"CIDm00000753" "b4378"
"CIDm00000753" "b4381"
"CIDm00000753" "b4382"
"CIDm00000753" "b4383"
"CIDm00000753" "b4384"
"CIDm00000753" "b4388"
"CIDm00000753" "b4391"
"CIDm00000753" "b4392"
"CIDm00000753" "b4395"
"CIDm00000753" "b4399"
"CIDm00000753" "b4403"
"CIDm00000753" "b4463"
"CIDm00000753" "b4465"
"CIDm00000753" "b4468"
"CIDm00000753" "b4474"
"CIDm00000753" "b4475"
"CIDm00000753" "b4478"
"CIDm00000753" "b4483"
"CIDm00000761" "b0023"
"CIDm00000761" "b0104"
"CIDm00000761" "b0125"
"CIDm00000761" "b0169"
"CIDm00000761" "b0238"
"CIDm00000761" "b0315"
"CIDm00000761" "b0414"
"CIDm00000761" "b0708"
"CIDm00000761" "b0893"
"CIDm00000761" "b1094"
"CIDm00000761" "b1103"
"CIDm00000761" "b1194"
"CIDm00000761" "b1285"
"CIDm00000761" "b1489"
"CIDm00000761" "b1707"
"CIDm00000761" "b1815"
"CIDm00000761" "b1993"
"CIDm00000761" "b2055"
"CIDm00000761" "b2059"
"CIDm00000761" "b2176"
"CIDm00000761" "b2254"
"CIDm00000761" "b2296"
"CIDm00000761" "b2312"
"CIDm00000761" "b2351"
"CIDm00000761" "b2508"
"CIDm00000761" "b2609"
"CIDm00000761" "b2610"
"CIDm00000761" "b3115"
"CIDm00000761" "b3165"
"CIDm00000761" "b3230"
"CIDm00000761" "b3296"
